time,OH,O3,H2O2,HO2,O2-,ONOOH,O2NOOH,O3-,NO3,Cl,Cl2-,HOCl-,Cl2,HClO,ClO-,ClNO2,HOClH,ClO,ClO2,Cl2O2,HClO2,ClO2-,NO2-,NO3-,NO,NO2,N2O3,N2O4,N2O5,HONO,HONO2,ONOO-,O2NOO-,HO2-,O-,H,HO3,Cl-,H+,OH-,O2,pH,HONO_total,HONO2_total,H2O2_total,HO2_total,ONOOH_total,O2NOOH_total,HClO_total,HClO2_total
299.0,7.903923907141045e-15,2.992156892279441e-09,9.098174258866834e-06,6.213152399992602e-12,2.2531383023463173e-12,6.685169541081745e-13,1.1248381435980899e-09,5.04825061748631e-15,1e-30,2.6528452115367643e-15,1.1446393877290735e-15,5.082041337302698e-16,5.031059237998694e-12,4.934971390120656e-10,3.570758538031274e-13,3.781142468258638e-10,1e-30,2.716820146052527e-12,5.258909587323878e-21,1.1069594161579038e-16,7.537127624105199e-19,1.9350033141422595e-16,2.7442962854411743e-06,5.0931050044930545e-05,1e-30,1.8134729404181044e-09,1e-30,1.8840738773111785e-13,1e-30,3.0126949100209006e-07,1.0174352639490976e-10,3.842273450012834e-15,3.2401556931089916e-11,4.660474056771057e-13,4.682930674600231e-16,1e-30,1.4142400508590792e-14,0.15399999915858942,4.370429872066572e-05,2.2881044411476778e-10,0.0002520494353574301,4.359475844062818,3.0455657764432643e-06,5.093115178845694e-05,9.09817472491424e-06,8.46629070233892e-12,6.723592275581872e-13,1.1572397005291798e-09,4.938542148658687e-10,1.9425404417663648e-16
300.0,8.395957493004834e-15,2.9828554277879415e-09,9.128343628326751e-06,6.215684338088326e-12,2.2449758094358904e-12,5.992308466673831e-13,1.1305208270217107e-09,5.311065330679692e-15,1e-30,2.8077906097694105e-15,4.161265529663125e-15,1.4307627809792899e-15,5.136832007026875e-12,4.912261610165679e-10,3.5400076669113983e-13,3.7837110838576126e-10,1.0176305677351052e-28,2.7083748380536735e-12,5.2737730964776985e-21,1.1000890795698298e-16,7.614256892329323e-19,1.9469295641425292e-16,2.750368778197947e-06,5.113426325482427e-05,1e-30,1.8010101348286866e-09,1e-30,1.8584368559519515e-13,1e-30,3.0315742845108714e-07,1.025626628924701e-10,3.4301797307987285e-15,3.2434057505948176e-11,4.657090689142132e-13,3.087766568904865e-17,1e-30,1.4478260957579064e-14,0.15399999916023438,4.388107770479152e-05,2.278886600569536e-10,0.00025205858924622694,4.357722714837149,3.053526206649034e-06,5.1134365817487165e-05,9.12834409403582e-06,8.460660147524217e-12,6.026610263981818e-13,1.162954884527659e-09,4.91580161783259e-10,1.9545438210348585e-16
301.0,8.629713369270854e-15,2.9719136938219794e-09,9.158505009767456e-06,6.308319114584186e-12,2.269312412160337e-12,6.33267678184397e-13,1.142921335232956e-09,4.327161951554473e-15,1e-30,2.9653419539107644e-15,1.8183346376861862e-15,1.8827223507955326e-16,4.9992794164223e-12,4.853430760063011e-10,3.483609548340237e-13,3.7710111287101533e-10,1e-30,2.7153605273253276e-12,5.290990940811994e-21,1.1057747672688743e-16,7.691673016243612e-19,1.95885120218572e-16,2.7564232157111735e-06,5.133709730492173e-05,1e-30,1.8144546115131778e-09,1e-30,1.8861202809049704e-13,1e-30,3.0504595120384374e-07,1.033833677209006e-10,3.6105050459549584e-15,3.265855565354779e-11,4.653773275122968e-13,1.1655387832867426e-15,1e-30,1.438548773798089e-14,0.15399999916749738,4.405745091333152e-05,2.2697636365008262e-10,0.00025206775995348574,4.35598063397371,3.061469166915017e-06,5.133720068828945e-05,9.158505475144784e-06,8.577631526744524e-12,6.368781832303519e-13,1.1755798908865038e-09,4.856914369611352e-10,1.9665428752019636e-16
302.0,7.163371468666732e-15,2.961505746934098e-09,9.188657773568094e-06,6.328108140058292e-12,2.2672909331205495e-12,6.133843527210514e-13,1.1562108873977557e-09,5.256745730671512e-15,1e-30,2.937130443087982e-15,4.578628346176459e-15,2.483699664172619e-15,5.0951591138383594e-12,4.83668723841996e-10,3.4576526611976896e-13,3.7973596293415694e-10,1e-30,2.723151497108344e-12,5.307038869662087e-21,1.112131056999298e-16,7.770801116020844e-19,1.9710568611934602e-16,2.7624541110297252e-06,5.1541176502610914e-05,1e-30,1.816282198884628e-09,1e-30,1.889995813327176e-13,1e-30,3.06945812745947e-07,1.042127769325052e-10,3.4831008736554978e-15,3.290564542958699e-11,4.650347809430685e-13,1.7077116740092006e-16,1e-30,1.4369036971864982e-14,0.1539999991661677,4.4235062055015504e-05,2.2606501574617257e-10,0.00025207693921840466,4.354233359143467,3.069399923775672e-06,5.1541280715387845e-05,9.188658238602875e-06,8.595399073178841e-12,6.168674535947068e-13,1.1891165328273426e-09,4.840144891081158e-10,1.9788276623094811e-16
303.0,8.490621618731069e-15,2.9476889506670147e-09,9.218778344963743e-06,6.476128967306233e-12,2.311094271475872e-12,6.922266166406197e-13,1.179238583705003e-09,5.333709444396657e-15,1e-30,2.879976957508649e-15,1.2171721930758377e-15,1.4443930896345152e-17,5.071297704675724e-12,4.889328317244706e-10,3.4813795449865826e-13,3.778067837745868e-10,1e-30,2.7508692059904896e-12,5.329283540100311e-21,1.1348844874241392e-16,7.857498215324267e-19,1.9851186215123363e-16,2.768428172768706e-06,5.174436397957012e-05,1e-30,1.8316615314171443e-09,1e-30,1.9219318356316056e-13,1e-30,3.0883825355943167e-07,1.0504149177835256e-10,3.915168577898665e-15,3.342749655795887e-11,4.64703073899024e-13,1.7518487115665974e-16,1e-30,1.4618929040742762e-14,0.15399999916267298,4.4411743997051526e-05,2.251656679067567e-10,0.0002520861341522344,4.352502172256982,3.0772664263281373e-06,5.17444690210619e-05,9.218778809666818e-06,8.787223238782105e-12,6.961417852185184e-13,1.212666080262962e-09,4.892809696789692e-10,1.9929761197276606e-16
304.0,8.300348232682175e-15,2.937273728349281e-09,9.24892311997071e-06,6.566195978378544e-12,2.3339034939893417e-12,6.741916591960218e-13,1.193029327213106e-09,5.025821103206886e-15,1e-30,2.636805154610249e-15,3.0256220596341295e-15,1.012546737270658e-15,5.103936791741935e-12,4.884260302516697e-10,3.4639200103633406e-13,3.798169773659342e-10,1.901220801051333e-15,2.7574164729675184e-12,5.3507765493483235e-21,1.1402943488618318e-16,7.945135124192795e-19,1.9992648987313208e-16,2.7744271574298296e-06,5.19484250425653e-05,1e-30,1.8219125770167802e-09,1e-30,1.9017135469401598e-13,1e-30,3.1074508879554067e-07,1.0587741559569691e-10,3.7979778598212605e-15,3.36837296565079e-11,4.643657956059883e-13,4.616902691768365e-16,1e-30,1.494939075765113e-14,0.15399999916091664,4.458932999285884e-05,2.2426890024141515e-10,0.0002520953179827661,4.350769053386889,3.08517224622537e-06,5.194853091998089e-05,9.248923584336506e-06,8.900099472367885e-12,6.77989637055843e-13,1.226713056869614e-09,4.88772422252706e-10,2.0072100338555137e-16
305.0,8.930977355360474e-15,2.9302842103707294e-09,9.27910595189061e-06,6.64477021258318e-12,2.3524821433080254e-12,6.382954068417713e-13,1.1967565708729205e-09,5.2702137745825965e-15,1e-30,3.03934552348486e-15,1.5500567608877612e-15,1.3005405377937982e-16,4.9602352859661385e-12,4.762370752433513e-10,3.364105221303701e-13,3.7875571375015024e-10,1e-30,2.7402970952757113e-12,5.369115699684402e-21,1.1261845297575612e-16,8.024562780188778e-19,2.0112578296143346e-16,2.7804729101116848e-06,5.215210118910379e-05,1e-30,1.806926084709723e-09,1e-30,1.8707252965781593e-13,1e-30,3.1265998266748794e-07,1.0671499343865629e-10,3.581525832427274e-15,3.365520105430357e-11,4.640368845196837e-13,1.0092293871149881e-16,1e-30,1.5167944441941236e-14,0.15399999917432775,4.476655053620336e-05,2.233810709161711e-10,0.00025210449795713214,4.349046368667882,3.093132892779173e-06,5.215220790409723e-05,9.279106415927494e-06,8.997252355891205e-12,6.418769326741986e-13,1.230411771927224e-09,4.765734857654817e-10,2.0192823923945233e-16
306.0,8.831491855961687e-15,2.917870371145691e-09,9.309256645618967e-06,6.71407843658199e-12,2.3676221176607624e-12,6.707887684510609e-13,1.2111537715935121e-09,5.447772455790704e-15,1e-30,2.977986847333818e-15,1.5824780990344078e-15,1.0192462838780955e-16,4.932772733480385e-12,4.717176035793729e-10,3.319006182544203e-13,3.794125798854472e-10,1.2400449479008039e-18,2.7450505472369334e-12,5.381010808141311e-21,1.1300979815092882e-16,8.103831909019786e-19,2.0230955838146384e-16,2.7864436527926544e-06,5.235628963846628e-05,1e-30,1.8180731823063098e-09,1e-30,1.8937785623326612e-13,1e-30,3.14575059476698e-07,1.075580410302429e-10,3.748968230053304e-15,3.392542240497949e-11,4.637041485028377e-13,2.4363346590911224e-17,1e-30,1.5169317574186808e-14,0.15399999917806867,4.4944238053926786e-05,2.224979315035089e-10,0.00025211369888532243,4.347325977830264,3.1010187122693524e-06,5.235639719650731e-05,9.309257109323115e-06,9.081700554242752e-12,6.745377366811142e-13,1.2450791939984915e-09,4.720495041976274e-10,2.031199415723658e-16
307.0,8.720154371914299e-15,2.9203657629566728e-09,9.339432185658233e-06,6.74723059836815e-12,2.370163802998701e-12,6.355528041826306e-13,1.2128599159549939e-09,5.490867208349312e-15,1e-30,2.9530003127429554e-15,1.2707827939804381e-15,3.5319989373056495e-17,4.9110730879648215e-12,4.682954852894396e-10,3.282258479897208e-13,3.709138399783219e-10,1e-30,2.71945189773048e-12,5.40366552926937e-21,1.1091192427102119e-16,8.170620008810606e-19,2.0319256906593042e-16,2.7924589387663817e-06,5.255626672676492e-05,1e-30,1.8060313413014756e-09,1e-30,1.8687077520438524e-13,1e-30,3.1647104979414465e-07,1.0838562839871824e-10,3.538379802725765e-15,3.384257899759586e-11,4.634184082263902e-13,2.8455630233447406e-17,1e-30,1.5237275306898568e-14,0.15399999918990095,4.5117724900656884e-05,2.2164238161429118e-10,0.0002521229174588548,4.345652808138235,3.1089299885605265e-06,5.255637511239332e-05,9.339432649076641e-06,9.11739440136685e-12,6.390911839853564e-13,1.2467024949525898e-09,4.686237111374292e-10,2.040096310668115e-16
308.0,7.416471167155618e-15,2.9144437894433673e-09,9.369617417498444e-06,6.75439329460106e-12,2.3636095596694114e-12,6.282259647671638e-13,1.2173081992096275e-09,5.4452096256882725e-15,1e-30,3.0575087577763925e-15,5.1429361316773335e-15,2.577316324627693e-15,4.8790722963704e-12,4.554529854751234e-10,3.1800426589678623e-13,3.696725609903118e-10,1e-30,2.703216114602434e-12,5.4073239588157415e-21,1.0959216663176968e-16,8.229856587904073e-19,2.0388330267231224e-16,2.7984698167739376e-06,5.275592409819822e-05,1e-30,1.8067375369814789e-09,1e-30,1.8701467537453485e-13,1e-30,3.183693380339513e-07,1.0921488732337778e-10,3.484217635798112e-15,3.3836851074735575e-11,4.631388903082774e-13,8.089416019298817e-19,1e-30,1.529902719498338e-14,0.15399999920390484,4.529086417011903e-05,2.2079508049213977e-10,0.00025213215988519993,4.343989392703362,3.116839154807889e-06,5.275603331308554e-05,9.369617880637335e-06,9.11800285427047e-12,6.317101824029619e-13,1.251145050284363e-09,4.5577098974102023e-10,2.0470628833110264e-16
309.0,8.630360446092625e-15,2.904329668524952e-09,9.399789472990861e-06,6.716077686257176e-12,2.341153053111194e-12,5.746522449466882e-13,1.2198273464519077e-09,5.112214129696762e-15,1e-30,2.84148522197519e-15,4.327667287609369e-15,1.5601475021792564e-15,4.923447114913074e-12,4.5571688783209316e-10,3.1696347418184207e-13,3.738033123077012e-10,1e-30,2.681293896148558e-12,5.399608396065552e-21,1.0782172032165514e-16,8.281755053998237e-19,2.043790974782906e-16,2.8044576172483898e-06,5.2957490073966476e-05,1e-30,1.8095857894097825e-09,1e-30,1.8761550329353014e-13,1e-30,3.20283662029861e-07,1.1005589194807231e-10,3.1748206999917166e-15,3.377633013725314e-11,4.62841425419539e-13,3.176249038096247e-16,1e-30,1.504495799951463e-14,0.153999999199286,4.546591172603458e-05,2.1994500099893134e-10,0.00025214140090046614,4.342314095600215,3.1247412792782506e-06,5.295760012985843e-05,9.399789935832286e-06,9.05723073936837e-12,5.778270656466799e-13,1.2536036765891608e-09,4.56033851306275e-10,2.0520727298369042e-16
310.0,7.43241988120306e-15,2.892347550676688e-09,9.429949256248434e-06,6.681328384572632e-12,2.3201700833464118e-12,6.29763600568103e-13,1.2310895367542262e-09,5.2693650122925505e-15,1e-30,1.867144905904884e-15,5.952001743826232e-15,5.252473358570864e-15,4.953724666431936e-12,4.5180073086389376e-10,3.130429547151555e-13,3.711207184793317e-10,1e-30,2.6801017410823816e-12,5.3913118602567935e-21,1.0772616332004883e-16,8.332446033520349e-19,2.0484695587653273e-16,2.8104069711629228e-06,5.315785437687283e-05,1e-30,1.8168532492978074e-09,1e-30,1.8911152693825095e-13,1e-30,3.2219011295109464e-07,1.1089461005965427e-10,3.4660479008811103e-15,3.395835507896036e-11,4.625581748510577e-13,4.869172495898164e-17,1e-30,1.4925327920707436e-14,0.1539999992056555,4.5639722489798885e-05,2.191073795909942e-10,0.00025215065988063974,4.340657004953109,3.1325970841140173e-06,5.315796527148289e-05,9.42994971880661e-06,9.001498467919044e-12,6.332296484689841e-13,1.2650478918331865e-09,4.5211377381860893e-10,2.0568020047988476e-16
311.0,7.765443531667819e-15,2.883111944445637e-09,9.460119896770147e-06,6.812572007665273e-12,2.3567823244108367e-12,6.149054884226337e-13,1.2376341092602804e-09,5.374696688051653e-15,1e-30,2.3523766088759785e-15,5.4500506839218056e-15,2.4080040348141544e-15,4.88586603651854e-12,4.471928259644753e-10,3.0867623502479894e-13,3.7048474727297067e-10,1.5125878587513852e-17,2.6688250978115277e-12,5.383196660479022e-21,1.068216661443552e-16,8.378822910820367e-19,2.052066252504136e-16,2.8163748455748478e-06,5.335798610440349e-05,1e-30,1.8127904173899616e-09,1e-30,1.8827185378800606e-13,1e-30,3.2410228291943655e-07,1.1173547072955323e-10,3.3714500990000695e-15,3.400953050826367e-11,4.622798964016847e-13,9.116388791418006e-18,1e-30,1.5205032256636856e-14,0.1539999992108912,4.5813306075260836e-05,2.1827719622705847e-10,0.0002521599163239824,4.339008366629629,3.1404771284942843e-06,5.3358097839874216e-05,9.460120359050044e-06,9.16935433207611e-12,6.182769385216338e-13,1.2716436397685442e-09,4.475015021995001e-10,2.0604450754149563e-16
312.0,7.687140695510116e-15,2.871154036455401e-09,9.490281170309483e-06,6.873556898865566e-12,2.3687899012474033e-12,6.117636375971271e-13,1.2443062151129918e-09,5.3800297597091304e-15,1e-30,2.4129622778153172e-15,2.859111288119804e-15,2.138850854252737e-15,4.822968750543613e-12,4.489294306364163e-10,3.086903749969584e-13,3.749693416647874e-10,9.351875550626294e-17,2.6573215773824905e-12,5.368965116129306e-21,1.059025397365259e-16,8.421878726169508e-19,2.0547263677447327e-16,2.822315231505891e-06,5.356032048581326e-05,1e-30,1.817716909250465e-09,1e-30,1.8930598528807434e-13,1e-30,3.260322107021022e-07,1.1258956889242409e-10,3.3414015546406213e-15,3.40621675713744e-11,4.619809741974429e-13,8.38294541273401e-18,1e-30,1.525770265398867e-14,0.15399999920465587,4.5989108326025304e-05,2.1744278947763345e-10,0.00025216917021402213,4.3373450107965,3.148347442207993e-06,5.356043307538215e-05,9.490281632290458e-06,9.24234680011297e-12,6.151050391517677e-13,1.2783683826843663e-09,4.4923812101141327e-10,2.0631482464709022e-16
313.0,8.206979665385157e-15,2.862717140845061e-09,9.520473600299598e-06,6.786981229633449e-12,2.3300985111576833e-12,5.831479831801628e-13,1.2427263832074033e-09,5.3248755339359685e-15,1e-30,2.2563951020835795e-15,6.0557057526326725e-15,3.190036174546824e-15,4.887694235590794e-12,4.4117563664957905e-10,3.02210225815088e-13,3.729419205025638e-10,1e-30,2.629624864819999e-12,5.349250451114572e-21,1.0370679103296949e-16,8.4555682471526965e-19,2.055135368702592e-16,2.8282911791802316e-06,5.3761616287745496e-05,1e-30,1.8025791937600104e-09,1e-30,1.8618002866726078e-13,1e-30,3.2796423420849455e-07,1.134422110542746e-10,3.1730463220655495e-15,3.3890123607041607e-11,4.616960801785215e-13,1e-30,1e-30,1.505762904539292e-14,0.15399999921418697,4.6163886619811184e-05,2.1661954250854845e-10,0.00025217841720597906,4.3356976342873335,3.156255413388726e-06,5.376172972995655e-05,9.520474061995678e-06,9.117079740791132e-12,5.863210295022283e-13,1.2766165068144448e-09,4.4147784687539415e-10,2.0635909369497447e-16
314.0,8.37042642381696e-15,2.8515091808596742e-09,9.550651974036836e-06,6.988871806989534e-12,2.3903720339248147e-12,6.094857278845e-13,1.2488277790420553e-09,5.4055587207554176e-15,1e-30,3.0807722701111605e-15,1.051349912377252e-15,1e-30,4.6318625270061346e-12,4.333727846215282e-10,2.9574680338995725e-13,3.7192951704374005e-10,4.449512445682138e-17,2.6203421536006612e-12,5.3289684092682596e-21,1.0297608755917268e-16,8.485904771105417e-19,2.0547385944886956e-16,2.834236665031206e-06,5.396274619665448e-05,1e-30,1.810489390364088e-09,1e-30,1.878079401764156e-13,1e-30,3.298964843338207e-07,1.1429720712206165e-10,3.303862503061826e-15,3.392821216668212e-11,4.614147190034796e-13,3.5435942073041385e-17,1e-30,1.5239655052261832e-14,0.1539999992233848,4.633845774916523e-05,2.1580347050242833e-10,0.00025218767942290093,4.334058424628331,3.164133149365027e-06,5.39628604938616e-05,9.550652435451554e-06,9.379243840914349e-12,6.127895903875618e-13,1.2827559912087375e-09,4.3366853142491816e-10,2.063224499259801e-16
315.0,8.528368211054669e-15,2.8424625276483388e-09,9.58083192863041e-06,7.018516185772459e-12,2.3914605515659784e-12,6.031259803526011e-13,1.2507219824825805e-09,4.864528723689301e-15,1e-30,3.221339696257425e-15,7.912594670613877e-16,9.692116774289993e-17,4.6224213437233595e-12,4.312688145589106e-10,2.9320135336397384e-13,3.7349960370766383e-10,3.53648115595535e-17,2.599660853549956e-12,5.304746971374185e-21,1.0135698577866082e-16,8.510079277030231e-19,2.0528230778084263e-16,2.840175557732717e-06,5.416464023206499e-05,1e-30,1.807618141575766e-09,1e-30,1.872227892111909e-13,1e-30,3.3183888088110665e-07,1.1515901653232012e-10,3.257061448606039e-15,3.3851560875668435e-11,4.611276214883302e-13,7.297076582742013e-16,1e-30,1.478483450416144e-14,0.15399999922380966,4.651382819894289e-05,2.1498982963150876e-10,0.0002521969389154821,4.332417915546362,3.1720144386138235e-06,5.416475539108152e-05,9.580832389758032e-06,9.409976737338438e-12,6.063830418012071e-13,1.284573543358249e-09,4.315620159122746e-10,2.0613331570854565e-16
316.0,8.627435448391711e-15,2.8328757151725498e-09,9.610969384840135e-06,6.8307380811958204e-12,2.3187051202176278e-12,6.19255143722946e-13,1.2606331475246436e-09,5.237059850815517e-15,1e-30,2.528339383783138e-15,5.451338831530329e-15,2.2734506130632492e-15,4.983655692918554e-12,4.461774428679658e-10,3.0219376404766255e-13,3.7551269253937166e-10,1.2424559257230936e-29,2.5959406171062876e-12,5.281780595437329e-21,1.0106646514608662e-16,8.534475057717053e-19,2.0509482464113915e-16,2.846045073633477e-06,5.436716550836029e-05,1e-30,1.8278886907556261e-09,1e-30,1.9142923887847964e-13,1e-30,3.337827479794576e-07,1.160269305088697e-10,3.3315590146597002e-15,3.399120889123832e-11,4.608346030686595e-13,1e-30,1e-30,1.4932724042172757e-14,0.15399999920598717,4.668981057563736e-05,2.1417949391334602e-10,0.00025220621664779854,4.3307778880336905,3.1798278216129347e-06,5.43672815352908e-05,9.610969845674737e-06,9.149443201413449e-12,6.225867027376057e-13,1.2946243564158818e-09,4.4647963663201346e-10,2.0594827214691085e-16
317.0,8.58976718864987e-15,2.82029195337841e-09,9.641126597362967e-06,7.0887527474091334e-12,2.397245739414537e-12,6.673080413214424e-13,1.2756308163038814e-09,5.358948391454292e-15,1e-30,3.180359817294519e-15,9.584338513944783e-16,1e-30,4.737345778809525e-12,4.389873997547425e-10,2.962066344878031e-13,3.7526912017378144e-10,1.5817781758597296e-18,2.6105883936657275e-12,5.263360234220931e-21,1.0221055027908722e-16,8.564463368848565e-19,2.0504202533130773e-16,2.851939409849034e-06,5.4569862368337654e-05,1e-30,1.834846796161568e-09,1e-30,1.928831241209953e-13,1e-30,3.3573573397318945e-07,1.168988211553754e-10,3.576589400262752e-15,3.4266340734980537e-11,4.605433465254366e-13,2.1703466237423688e-17,1e-30,1.5336991483122134e-14,0.15399999921375687,4.6865933632455146e-05,2.1337460336168137e-10,0.00025221550033516303,4.329142726821123,3.1876751438222235e-06,5.456997926715881e-05,9.641127057906314e-06,9.48599848682367e-12,6.708846307217052e-13,1.309897157038862e-09,4.392836063892303e-10,2.0589847166819258e-16
