Index,Time,Initial_pH,Final_pH,NO_nM,NO2_nM,NO2-_uM,NO3-_uM,H+_uM,OH-_nM,OH_pM,ONOO-_nM,HONO_uM,HONO2_uM,O3_gas,NO2_gas,N2O4_gas,HONO_gas,HONO2_gas,H2O2_gas,N2O4_source,plasma_on,Aq_H_M,Aq_H2_M,Aq_O_M,Aq_O2_M,Aq_O3_M,Aq_N2_M,Aq_NO_M,Aq_NO2_M,Aq_NO3_M,Aq_N2O_M,Aq_N2O3_M,Aq_N2O4_M,Aq_N2O5_M,Aq_OH_M,Aq_HO2_M,Aq_HO3_M,Aq_H2O2_M,Aq_HONO_M,Aq_HONO2_M,Aq_ONOOH_M,Aq_O2NOOH_M,Aq_H+_M,Aq_OH-_M,Aq_O-_M,Aq_O2-_M,Aq_O3-_M,Aq_HO2-_M,Aq_NO2-_M,Aq_NO3-_M,Aq_ONOO-_M,Aq_O2NOO-_M
175,175.0,6.5,5.107117708595134,2.029759283051258e-08,31.915659813986203,0.275533917007229,7.222396180960558,7.814159855401839,1.2797281070635813,2.034453461090154e-06,1.3314472072057692e-05,0.005408258012832295,1e-14,1.3721409347640628e+16,1007742724977204.8,278486786117.3651,8501253.023256361,993871134025856.2,2744281869528.1255,equilibrium,True,1e-20,1e-20,1e-20,0.00025049815594841514,2.228738977813388e-05,0.0005,2.029759283051258e-17,3.19156598139862e-08,1e-20,1e-20,1e-20,5.816883738072251e-11,1e-20,2.034453461090154e-18,5.286494674663726e-15,4.979754371270359e-12,4.557207724232141e-09,5.408258012832295e-09,1e-20,3.8979562607771957e-13,3.054455506820876e-12,7.81415985540184e-06,1.2797281070635814e-09,5.810391694336913e-15,1.6560314358606772e-14,1.7842166710207016e-12,2.180141857970996e-15,2.75533917007229e-07,7.222396180960558e-06,1.3314472072057692e-14,4.941188321819218e-13
176,176.0,6.5,5.1085869158665895,2.0710838377345724e-08,31.904076855179408,0.2732323283245407,7.198307508202083,7.787769414093837,1.2840647261523024,2.374238846083089e-06,1.5309421658787556e-05,0.005344969259605056,1e-14,1.3707582721763148e+16,998298850652890.0,273291668569.29907,8342663.779660955,992121716401762.5,2741516544352.6294,equilibrium,True,1e-20,1e-20,1e-20,0.0002504929365477976,2.226963703658048e-05,0.0005,2.0710838377345724e-17,3.190407685517941e-08,1e-20,1e-20,1e-20,5.812659734630125e-11,1e-20,2.374238846083089e-18,1e-20,3.906647066831023e-12,4.552615966569366e-09,5.344969259605056e-09,1e-20,4.548342679036832e-13,4.399923439242774e-12,7.787769414093837e-06,1.2840647261523024e-09,4.571901090508162e-15,1e-20,1.4036269901245532e-12,2.187576497051378e-15,2.732323283245407e-07,7.198307508202083e-06,1.5309421658787555e-14,7.127109844120303e-13
177,177.0,6.5,5.111259400093842,2.0039964235444184e-08,31.88299041066078,0.26854192843578994,7.155221906427104,7.739993570236603,1.2919907373695738,1e-08,1.4458154714150079e-05,0.005220988635519033,1e-14,1.3691631523382376e+16,979433517941564.9,263060217294.37152,8030332.421696196,989629156262099.6,2738326304676.475,equilibrium,True,1e-20,1e-20,1e-20,0.0002504831460362941,2.2252946075636045e-05,0.0005,2.0039964235444184e-17,3.188299041066078e-08,1e-20,1e-20,1e-20,5.804966496824135e-11,1e-20,1e-20,2.578696396220979e-15,4.655933893409629e-12,4.54731875243932e-09,5.2209886355190335e-09,1e-20,4.222394081802879e-13,3.580294450577959e-12,7.739993570236603e-06,1.291990737369574e-09,5.4860602603046666e-15,1.6387540105308795e-14,1.6842467621646263e-12,2.2026646704933466e-15,2.6854192843578993e-07,7.155221906427104e-06,1.445815471415008e-14,5.843170488468915e-13
178,178.0,6.5,5.112546656341676,2.502564656547688e-07,31.865341189749728,0.2683331660172571,7.132508267543455,7.717086063241351,1.2958259008777708,1e-08,1.2609675396833342e-05,0.005201489703152036,1e-14,1.3675774131014012e+16,978598245331222.5,262611726820.13333,8016641.5351260435,985666263331834.9,2735154826202.8022,equilibrium,True,1e-20,1e-20,1e-20,0.0002504819682711703,2.2227795215458192e-05,0.0005,2.502564656547688e-16,3.186534118974973e-08,1e-20,1e-20,1e-20,5.7985415297308326e-11,1e-20,1e-20,3.0027143268228113e-15,5.4506882049399075e-12,4.5272942774481185e-09,5.201489703152036e-09,1e-20,3.607819662070371e-13,2.5119622368428367e-12,7.717086063241351e-06,1.2958259008777708e-09,6.442402896428149e-15,1.92234646494264e-14,1.9775943534196494e-12,1.4760566198116684e-11,2.683331660172571e-07,7.132508267543455e-06,1.2609675396833343e-14,4.1239013210982325e-13
179,179.0,6.5,5.1138394452457385,2.0102302294086184e-08,31.874111459914012,0.26696281383677883,7.110956050187506,7.6941483344128185,1.2996890059055286,2.3380134430469227e-06,1.5174785726343491e-05,0.005159544595336304,1e-14,1.3660425807648204e+16,972317044338342.2,259251362590.8086,7914061.06097834,983593014377104.5,2732085161529.6406,equilibrium,True,1e-20,1e-20,1e-20,0.00025047834718189255,2.2205918274505803e-05,0.0005,2.0102302294086184e-17,3.187411145991401e-08,1e-20,1e-20,1e-20,5.801729835697233e-11,1e-20,2.338013443046923e-18,1.99862238333938e-15,3.5469424856931375e-12,4.536955449936511e-09,5.1595445953363036e-09,1e-20,4.4655468745721156e-13,4.481055114481474e-12,7.694148334412818e-06,1.2996890059055286e-09,4.205297319195952e-15,1.25960002432353e-14,1.2907250927086946e-12,2.2146237277367445e-15,2.669628138367788e-07,7.110956050187507e-06,1.5174785726343492e-14,7.344125077060147e-13
180,180.0,6.5,5.115584255568433,1e-11,31.84932631826147,0.2641490621186596,7.082919707133413,7.663298534448465,1.3049211061125023,1e-08,1.3491993029262969e-05,0.0050846944686516035,1e-14,1.3646573940252252e+16,961213825043640.2,253364210203.42615,7734346.350886086,981542153988680.9,2729314788050.45,equilibrium,True,1e-20,1e-20,1e-20,0.00025047232799711965,2.218894144151117e-05,0.0005,1e-20,3.184932631826147e-08,1e-20,1e-20,1e-20,5.7926995056865905e-11,1e-20,1e-20,2.6799053405331625e-15,4.836342736223113e-12,4.532355391446405e-09,5.084694468651603e-09,1e-20,3.8747372407098635e-13,3.2041086564274343e-12,7.663298534448465e-06,1.3049211061125022e-09,5.757707416638248e-15,1.719976231085701e-14,1.7670171515808656e-12,2.224014846025298e-15,2.641490621186596e-07,7.082919707133413e-06,1.349199302926297e-14,5.285493097305442e-13
181,181.0,6.5,5.116033315605126,1.9595512682414485e-08,31.862485380081043,0.2635969561850454,7.075551943907501,7.65537878704915,1.3062710909828956,2.1430343546410595e-06,1.4143722190043277e-05,0.005068822926429412,1e-14,1.3636488551859558e+16,956992172509290.8,251143545548.93365,7666557.022814747,981790137794909.4,2727297710371.9116,equilibrium,True,1e-20,1e-20,1e-20,0.0002504705602477304,2.2173964333039013e-05,0.0005,1.9595512682414487e-17,3.1862485380081044e-08,1e-20,1e-20,1e-20,5.797510703630713e-11,1e-20,2.1430343546410593e-18,1e-20,4.294641954765629e-12,4.5290059124366115e-09,5.068822926429412e-09,1e-20,4.085573512216e-13,3.6024945350305958e-12,7.65537878704915e-06,1.3062710909828957e-09,5.118673280968406e-15,1.5937014919835507e-14,1.5707761769252329e-12,2.225374424069598e-15,2.6359695618504544e-07,7.075551943907501e-06,1.4143722190043276e-14,5.924306236932507e-13
182,182.0,6.5,5.113757859196008,1.9768336922513142e-08,31.858916985201063,0.26599972304316993,7.1133646043710685,7.695593883829841,1.2994448707926305,2.24485186536038e-06,1.4598946014017329e-05,0.00514189696301672,1e-14,1.3628896594702358e+16,964499377050780.4,255099233073.7521,7787310.689436645,986732496776971.5,2725779318940.4717,equilibrium,True,1e-20,1e-20,1e-20,0.0002504747540481961,2.215715319639999e-05,0.0005,1.976833692251314e-17,3.185891698520106e-08,1e-20,1e-20,1e-20,5.7961929905364136e-11,1e-20,2.24485186536038e-18,5.992159002857639e-15,3.824986689351218e-12,4.526483820643473e-09,5.14189696301672e-09,1e-20,4.277497645431576e-13,4.227898386315908e-12,7.695593883829841e-06,1.2994448707926305e-09,4.5348858672019275e-15,1.2371283162802374e-14,1.391532134164065e-12,2.2090488176661263e-15,2.659997230431699e-07,7.1133646043710685e-06,1.459894601401733e-14,6.928267703417083e-13
183,183.0,6.5,5.11486869235494,1.984670137915042e-08,31.845154705494675,0.26265164871526775,7.097054103082769,7.675935339032999,1.3027728294159096,2.2907068745228477e-06,1.4928170682937795e-05,0.005064207397985404,1e-14,1.3618542646440058e+16,949870913595712.4,247419786791.13126,7552883.351474723,988133714258601.5,2723708529288.0117,equilibrium,True,1e-20,1e-20,1e-20,0.0002504678456830856,2.2146877911665353e-05,0.0005,1.984670137915042e-17,3.1845154705494676e-08,1e-20,1e-20,1e-20,5.791178742678671e-11,1e-20,2.2907068745228478e-18,2.8561850375205243e-15,3.878600653035248e-12,4.523045331719133e-09,5.064207397985404e-09,1e-20,4.3630263404340884e-13,4.231519358572723e-12,7.675935339032999e-06,1.3027728294159096e-09,4.610875366273466e-15,1.3575224750561933e-14,1.414742786834394e-12,2.214842004615072e-15,2.6265164871526774e-07,7.097054103082769e-06,1.4928170682937794e-14,6.95357343707507e-13
184,184.0,6.5,5.112965088403994,3.287494556827811e-08,31.859211571148286,0.26792649297924964,7.125507982667202,7.709654421112153,1.297074998934402,1e-08,4.356305950811678e-05,0.005188605066622968,1e-14,1.3609728454770688e+16,967001999925512.5,256424781754.81473,7827775.175703538,989275186009795.5,2721945690954.1377,equilibrium,True,1e-20,1e-20,1e-20,0.0002504791081204045,2.2121581342624905e-05,0.0005,3.287494556827811e-17,3.1859211571148287e-08,1e-20,1e-20,1e-20,5.796300769388291e-11,1e-20,1e-20,1e-20,8.843380139862414e-12,4.520117392344448e-09,5.188605066622968e-09,1e-20,1.285498707827884e-12,8.205970867244792e-12,7.709654421112153e-06,1.2970749989344018e-09,1.0462056313856486e-14,1e-20,3.2094553515096548e-12,2.2006372432984396e-15,2.6792649297924963e-07,7.125507982667201e-06,4.356305950811678e-14,1.3418591330432886e-12
185,185.0,6.5,5.112216879127792,2.042387531641467e-08,31.883915520629728,0.2698156140731679,7.136903060754524,7.722948181507902,1.2948423018026023,2.3894416211747887e-06,1.555420986709079e-05,0.005234199162950171,1e-14,1.3600098588599054e+16,973641515430577.9,259958137822.05936,7935636.501433533,989442369208096.8,2720019717719.811,equilibrium,True,1e-20,1e-20,1e-20,0.00025048021163750117,2.2103888052862287e-05,0.0005,2.0423875316414672e-17,3.1883915520629726e-08,1e-20,1e-20,1e-20,5.8053045610507956e-11,1e-20,2.3894416211747885e-18,1e-20,4.455845377969893e-12,4.5169188871593484e-09,5.234199162950171e-09,1e-20,4.5436656567931134e-13,3.879436887149605e-12,7.722948181507902e-06,1.2948423018026023e-09,5.262938692864314e-15,1e-20,1.6143884018690558e-12,2.194149799018923e-15,2.698156140731679e-07,7.136903060754524e-06,1.5554209867090793e-14,6.323908816405532e-13
186,186.0,6.5,5.110738560127421,2.0204442202028325e-08,31.885954870401967,0.2719051075869353,7.161146824762081,7.7492815452169985,1.290442209603017,2.265649818162577e-06,1.4630459739743095e-05,0.005292719154993354,1e-14,1.358842734463804e+16,981044659754069.8,263926383092.847,8056773.513266794,991627254688069.1,2717685468927.608,equilibrium,True,1e-20,1e-20,1e-20,0.00025048353370908373,2.208118905785247e-05,0.0005,2.0204442202028327e-17,3.188595487040197e-08,1e-20,1e-20,1e-20,5.806048104424271e-11,1e-20,2.265649818162577e-18,1.5774299754174375e-15,4.172802243038342e-12,4.513042188752718e-09,5.292719154993354e-09,1e-20,4.3030647869258827e-13,3.868087585933916e-12,7.749281545216999e-06,1.290442209603017e-09,4.915127879220529e-15,1.4924987651237257e-14,1.5076908990485623e-12,2.182576140302791e-15,2.719051075869353e-07,7.161146824762081e-06,1.4630459739743096e-14,6.301149906091896e-13
187,187.0,6.5,5.110372247999714,2.0664884096521402e-08,31.89309679398355,0.2738985334101781,7.165692470675508,7.755820549093893,1.2893542258677069,2.3671677338424697e-06,1.5195515412453783e-05,0.005336020668672532,1e-14,1.3575108637340376e+16,987184036514135.2,267240021347.31894,8157927.602556099,990966822952815.2,2715021727468.075,equilibrium,True,1e-20,1e-20,1e-20,0.0002504864585594568,2.2056138853174252e-05,0.0005,2.0664884096521403e-17,3.189309679398355e-08,1e-20,1e-20,1e-20,5.808652225089017e-11,1e-20,2.3671677338424696e-18,2.2123813944436038e-15,3.938185106682628e-12,4.508618624586092e-09,5.336020668672532e-09,1e-20,4.491788638576164e-13,4.1377016690648315e-12,7.755820549093893e-06,1.2893542258677069e-09,4.635323148484278e-15,1.3863185896351358e-14,1.4217012261653985e-12,2.1779749499083845e-15,2.738985334101781e-07,7.165692470675509e-06,1.5195515412453782e-14,6.731089673523399e-13
188,188.0,6.5,5.1106802725395415,2.137213944422831e-08,31.889519078637,0.27602855507814295,7.158063587502104,7.7503216626031985,1.290269028226342,2.644190011215539e-06,1.6891212770677567e-05,0.005373704535132664,1e-14,1.3559724864027236e+16,994688915366632.2,271318749368.99628,8282437.27645751,987587895310311.9,2711944972805.4473,equilibrium,True,1e-20,1e-20,1e-20,0.00025048978735227887,2.20272995057078e-05,0.0005,2.1372139444228313e-17,3.1889519078637e-08,1e-20,1e-20,1e-20,5.8073739635744516e-11,1e-20,2.644190011215539e-18,1e-20,3.720931640427733e-12,4.503509377237523e-09,5.3737045351326634e-09,1e-20,5.013266268970534e-13,4.329129473378706e-12,7.750321662603199e-06,1.2902690282263421e-09,4.3837693385025944e-15,1.5370190834254428e-14,1.3443875097729857e-12,2.1773850098106775e-15,2.7602855507814294e-07,7.1580635875021045e-06,1.6891212770677567e-14,7.032032180686679e-13
189,189.0,6.5,5.112655753880296,2.2219478500722195e-08,31.864965093221898,0.2708668229979175,7.128041693817689,7.715147725566026,1.296151461482519,1e-08,1.2617131039839546e-05,0.005249284415148872,1e-14,1.354401208653518e+16,974957757801708.2,260661475127.5295,7957106.9937246,987001922913217.4,2708802417307.036,equilibrium,True,1e-20,1e-20,1e-20,0.00025047911938148296,2.2011842177517966e-05,0.0005,2.2219478500722196e-17,3.18649650932219e-08,1e-20,1e-20,1e-20,5.798396747180431e-11,1e-20,1e-20,3.008250267321654e-15,5.43472042838757e-12,4.489012093379959e-09,5.249284415148872e-09,1e-20,3.609443965209575e-13,2.518131613390212e-12,7.715147725566026e-06,1.296151461482519e-09,6.432066112463742e-15,1.9188832086905815e-14,1.9722967433157766e-12,9.281429744318582e-12,2.7086682299791747e-07,7.128041693817689e-06,1.2617131039839545e-14,4.135013057719793e-13
190,190.0,6.5,5.112726436272025,5.384051268239449e-08,31.85971388405526,0.26964060267308043,7.128021687754878,7.713892170309224,1.296362430181979,1.9059275013664357e-06,1.2597165948929477e-05,0.005222811256755041,1e-14,1.3530754967045184e+16,969670980253467.5,257842229039.2569,7871045.013314763,988655121122004.5,2706150993409.0366,equilibrium,True,1e-20,1e-20,1e-20,0.0002504760649526452,2.1992882145971107e-05,0.0005,5.3840512682394487e-17,3.185971388405526e-08,1e-20,1e-20,1e-20,5.796482688801694e-11,1e-20,1.9059275013664358e-18,3.0166746733447534e-15,5.438584699870678e-12,4.49388311537047e-09,5.222811256755041e-09,1e-20,3.602535147681774e-13,2.511666602982023e-12,7.713892170309224e-06,1.2963624301819788e-09,6.438360736290339e-15,1.9209234031418266e-14,1.9740204801187725e-12,2.1863089914649206e-15,2.696406026730804e-07,7.128021687754878e-06,1.2597165948929477e-14,4.125170498031653e-13
191,191.0,6.5,5.115246012835854,1.9667222296759536e-08,31.839517994915305,0.26299314885641695,7.090046468595927,7.669269286543163,1.3039051865856277,2.2036522629704567e-06,1.437232082554783e-05,0.005066388231368536,1e-14,1.3520096961309288e+16,943728198093256.2,244230058482.20822,7455511.810771997,988931790329981.5,2704019392261.8574,equilibrium,True,1e-20,1e-20,1e-20,0.000250462950334932,2.1988296907826934e-05,0.0005,1.9667222296759536e-17,3.1839517994915305e-08,1e-20,1e-20,1e-20,5.789127986077096e-11,1e-20,2.2036522629704567e-18,2.6220873362963903e-14,4.360417890959727e-12,4.4903492511318954e-09,5.066388231368536e-09,1e-20,4.1668307978776804e-13,3.7135339113652504e-12,7.669269286543163e-06,1.3039051865856277e-09,5.189961115273376e-15,6.977349230950896e-15,1.591137023905937e-12,2.201337047260658e-15,2.6299314885641695e-07,7.090046468595927e-06,1.437232082554783e-14,6.109064237029892e-13
192,192.0,6.5,5.117915108890378,1.9456869992786388e-08,31.828493725436108,0.25591731925288524,7.050132880955112,7.622279874098793,1.3119434296852033,2.298054060612576e-06,1.5044532748829244e-05,0.004899870622382763,1e-14,1.3509901148264232e+16,915722692730128.0,229949888506.14197,7019586.861246795,989561307794811.9,2701980229652.846,equilibrium,True,1e-20,1e-20,1e-20,0.00025044905235703394,2.198526199956206e-05,0.0005,1.9456869992786387e-17,3.182849372543611e-08,1e-20,1e-20,1e-20,5.7851148473784184e-11,1e-20,2.2980540606125762e-18,3.9515117797987425e-15,4.310782630440018e-12,4.486963707128167e-09,4.899870622382763e-09,1e-20,4.3450497347256633e-13,3.688060248369121e-12,7.622279874098793e-06,1.3119434296852033e-09,5.165123115402604e-15,1.4973864234634427e-14,1.583430439717549e-12,2.2175561629612986e-15,2.5591731925288523e-07,7.050132880955112e-06,1.5044532748829243e-14,6.108345170827246e-13
193,193.0,6.5,5.119088395684869,1.9150574795782478e-08,31.81080838239997,0.25316358674017386,7.032357779406456,7.601715369529868,1.3154925584416985,2.1555740612620987e-06,1.428518656300268e-05,0.004834069482911213,1e-14,1.3500477142024674e+16,904645293402974.9,224420179840.33777,6850783.690481331,989448738910511.2,2700095428404.9346,equilibrium,True,1e-20,1e-20,1e-20,0.00025044348811365945,2.1975190200775914e-05,0.0005,1.915057479578248e-17,3.181080838239997e-08,1e-20,1e-20,1e-20,5.778679296353156e-11,1e-20,2.155574061262099e-18,2.8102362313425777e-15,4.97519732115631e-12,4.4838340889124776e-09,4.834069482911212e-09,1e-20,4.072516038012028e-13,3.9258176974406104e-11,7.601715369529868e-06,1.3154925584416986e-09,5.977920050722519e-15,1.7858808938887e-14,1.832475248832717e-12,2.2238909401312544e-15,2.531635867401739e-07,7.0323577794064564e-06,1.428518656300268e-14,1e-20
194,194.0,6.5,5.118464788085223,1.9682341044827717e-08,31.8152600050069,0.2544841393619429,7.041924880972824,7.612638585821367,1.313604985618378,1e-08,1.6097430995433846e-05,0.004866267472703068,1e-14,1.34925884683482e+16,909383394429791.0,226777148009.95404,6922733.900604496,989782229690657.2,2698517693669.64,equilibrium,True,1e-20,1e-20,1e-20,0.0002504455352373668,2.1960050412881938e-05,0.0005,1.9682341044827716e-17,3.18152600050069e-08,1e-20,1e-20,1e-20,5.7803051700723625e-11,1e-20,1e-20,7.907480480752078e-15,4.212393234509201e-12,4.481213894800541e-09,4.866267472703068e-09,1e-20,4.661832203606418e-13,3.823358302971277e-12,7.612638585821367e-06,1.313604985618378e-09,5.053616184258116e-15,1.1789726478714366e-14,1.5490203694303841e-12,2.2184158872033976e-15,2.544841393619429e-07,7.041924880972824e-06,1.6097430995433847e-14,6.328256574447693e-13
195,195.0,6.5,5.1176797586916605,1.916558958453027e-08,31.829957778648375,0.2566504040420224,7.053531283182201,7.626411612623333,1.3112326619630776,1e-08,1.3768802687539711e-05,0.004916570120918568,1e-14,1.3485897242761896e+16,917775777430933.0,230982156991.27634,7051098.502076901,989367115976780.6,2697179448552.3794,equilibrium,True,1e-20,1e-20,1e-20,0.00025044910150526863,2.194536040661445e-05,0.0005,1.916558958453027e-17,3.1829957778648375e-08,1e-20,1e-20,1e-20,5.7856535532354466e-11,1e-20,1e-20,1e-20,5.306498477602542e-12,4.478991364486962e-09,4.916570120918568e-09,1e-20,3.921008873285541e-13,2.8874766819874307e-12,7.626411612623333e-06,1.3112326619630777e-09,6.35725277020186e-15,2.506070774088954e-14,1.948568820025722e-12,2.2120465171256756e-15,2.5665040404202236e-07,7.0535312831822006e-06,1.376880268753971e-14,4.798418292555547e-13
196,196.0,6.5,5.115545202025722,1.9461035659661728e-08,31.836477133386754,0.26004383256901253,7.087714136057341,7.66398768069759,1.3048037675258226,2.199368156706954e-06,1.4323866143332585e-05,0.005006121662996335,1e-14,1.3477990902687384e+16,929780242913771.2,237064146866.70627,7236760.937041133,992232666484732.0,2695598180537.4766,equilibrium,True,1e-20,1e-20,1e-20,0.0002504550463098449,2.192628222376603e-05,0.0005,1.9461035659661727e-17,3.1836477133386756e-08,1e-20,1e-20,1e-20,5.788020329066177e-11,1e-20,2.199368156706954e-18,6.703544504059191e-15,4.4182233631849694e-12,4.476364901376499e-09,5.006121662996334e-09,1e-20,4.1469126892953606e-13,3.5997018675041838e-12,7.66398768069759e-06,1.3048037675258227e-09,5.2662218273840776e-15,1.4420812631808843e-14,1.6139872300638673e-12,2.1966155076747763e-15,2.600438325690125e-07,7.08771413605734e-06,1.4323866143332584e-14,5.929167108148162e-13
197,197.0,6.5,5.114188682343804,1.94925436582928e-08,31.847510430967567,0.2618769578896533,7.109856758853493,7.687963586432224,1.3007345687346592,2.061363613578231e-06,1.3499835516060303e-05,0.005057182760528824,1e-14,1.3468361313675354e+16,936160981411281.2,240329078982.8916,7336428.193827061,994343463536739.0,2693672262735.071,equilibrium,True,1e-20,1e-20,1e-20,0.00025045789263863206,2.1907449492231863e-05,0.0005,1.9492543658292798e-17,3.184751043096757e-08,1e-20,1e-20,1e-20,5.792038522683476e-11,1e-20,2.061363613578231e-18,4.408991000056154e-15,5.019376266451275e-12,4.47316631844232e-09,5.0571827605288244e-09,1e-20,3.882391872891891e-13,2.914001563998673e-12,7.687963586432225e-06,1.3007345687346591e-09,5.964887549326896e-15,1.7312994092228762e-14,1.827961956459885e-12,2.1861421132226696e-15,2.618769578896533e-07,7.109856758853493e-06,1.3499835516060303e-14,4.793730490272428e-13
